"","Date","Open","High","Low","Close","Volume","Cryptocurrency"
"1433",2018-11-29,4238,4475,4140,4259,23.1403,"Bitcoin"
"1443",2018-11-30,4259,4332,3956,4037,21.6575,"Bitcoin"
"1453",2018-12-01,4037,4295,3967,4217,19.3501,"Bitcoin"
"1463",2018-12-02,4217,4294,4115,4177,12.9874,"Bitcoin"
"1473",2018-12-03,4177,4177,3850,3900,16.9197,"Bitcoin"
"1483",2018-12-04,3900,4085,3810,3920,14.6708,"Bitcoin"
"1493",2018-12-05,3920,3965,3750,3775,32.0638,"Bitcoin"
"1503",2018-12-06,3775,3891,3510,3510,42.0094,"Bitcoin"
"1515",2018-12-07,3510,3519,3230,3370,51.8527,"Bitcoin"
"1523",2018-12-08,3389,3474,3300,3427,28.3741,"Bitcoin"
"1533",2018-12-09,3427,3649,3399,3540,16.5245,"Bitcoin"
"1543",2018-12-10,3540,3598,3381,3445,13.7095,"Bitcoin"
"1553",2018-12-11,3445,3446,3345,3363,18.4466,"Bitcoin"
"1563",2018-12-12,3363,3499,3351,3441,14.3688,"Bitcoin"
"1573",2018-12-13,3441,3451,3270,3281,23.2655,"Bitcoin"
"1583",2018-12-14,3281,3328,3171,3233,32.2266,"Bitcoin"
"1593",2018-12-15,3233,3275,3153,3205,23.5084,"Bitcoin"
"1603",2018-12-16,3205,3288,3205,3244,13.5049,"Bitcoin"
"1615",2018-12-17,3244,3572,3215,3493,44.2118,"Bitcoin"
"1623",2018-12-18,3493,3649,3428,3634,40.663,"Bitcoin"
"1633",2018-12-19,3634,3925,3618,3687,44.279,"Bitcoin"
"1643",2018-12-20,3687,4118,3650,4021,45.0804,"Bitcoin"
"1653",2018-12-21,4021,4125,3758,3831,45.0997,"Bitcoin"
"1663",2018-12-22,3831,3950,3777,3899,22.8208,"Bitcoin"
"1673",2018-12-23,3899,4022,3899,3915,16.1814,"Bitcoin"
"1683",2018-12-24,3915,4209,3915,4019,33.3332,"Bitcoin"
"1693",2018-12-25,4019,4019,3652,3725,54.3673,"Bitcoin"
"1703",2018-12-26,3725,3829,3671,3780,21.5918,"Bitcoin"
"1715",2018-12-27,3780,3812,3552,3561,21.0873,"Bitcoin"
"1723",2018-12-28,3561,3880,3537,3846,21.8766,"Bitcoin"
"1733",2018-12-29,3850,3866,3679,3679,16.2528,"Bitcoin"
"1743",2018-12-30,3679,3824,3675,3778,15.0543,"Bitcoin"
"1753",2018-12-31,3778,3785,3667,3680,18.9845,"Bitcoin"
"1763",2019-01-01,3680,3798,3650,3798,16.2015,"Bitcoin"
"1773",2019-01-02,3798,3865,3750,3865,17.5533,"Bitcoin"
"1783",2019-01-03,3865,3865,3723,3746,13.2649,"Bitcoin"
"1793",2019-01-04,3746,3809,3701,3782,13.6908,"Bitcoin"
"1803",2019-01-05,3782,3825,3772,3775,16.0924,"Bitcoin"
"1815",2019-01-06,3775,4023,3750,3979,21.459,"Bitcoin"
"1823",2019-01-07,3979,4015,3947,3960,18.806,"Bitcoin"
"1833",2019-01-08,3960,4044,3936,3968,18.6987,"Bitcoin"
"1843",2019-01-09,3968,4008,3940,3963,16.3797,"Bitcoin"
"1853",2019-01-10,3963,3995,3529,3595,44.1862,"Bitcoin"
"1863",2019-01-11,3595,3642,3540,3593,21.7222,"Bitcoin"
"1873",2019-01-12,3593,3612,3554,3571,12.5741,"Bitcoin"
"1883",2019-01-13,3571,3605,3458,3486,59.6793,"Bitcoin"
"1893",2019-01-14,3486,3650,3461,3642,22.6057,"Bitcoin"
"1903",2019-01-15,3642,3649,3521,3530,14.5701,"Bitcoin"
"1915",2019-01-16,3530,3628,3530,3567,14.6899,"Bitcoin"
"1923",2019-01-17,3567,3620,3551,3620,16.1606,"Bitcoin"
"1933",2019-01-18,3620,3620,3576,3587,20.8443,"Bitcoin"
"1943",2019-01-19,3587,3708,3583,3680,23.2703,"Bitcoin"
"1953",2019-01-20,3680,3693,3500,3555,15.5447,"Bitcoin"
"1963",2019-01-21,3555,3558,3501,3515,14.0005,"Bitcoin"
"1973",2019-01-22,3515,3597,3460,3562,18.8254,"Bitcoin"
"1983",2019-01-23,3562,3597,3517,3530,20.979,"Bitcoin"
"1993",2019-01-24,3530,3584,3530,3577,14.2519,"Bitcoin"
"2003",2019-01-25,3577,3581,3530,3555,15.7676,"Bitcoin"
"2015",2019-01-26,3555,3637,3555,3583,13.7455,"Bitcoin"
"2023",2019-01-27,3583,3583,3515,3553,11.9539,"Bitcoin"
"2033",2019-01-28,3553,3561,3394,3423,17.6965,"Bitcoin"
"2043",2019-01-29,3423,3435,3350,3397,65.6105,"Bitcoin"
"2053",2019-01-30,3397,3475,3381,3456,18.9397,"Bitcoin"
"2063",2019-01-31,3456,3470,3407,3456,39.5133,"Bitcoin"
"2073",2019-02-01,3456,3500,3387,3462,51.1273,"Bitcoin"
"2083",2019-02-02,3462,3502,3439,3502,20.8331,"Bitcoin"
"2093",2019-02-03,3502,3513,3424,3430,17.665,"Bitcoin"
"2105",2019-02-04,3430,3478,3425,3451,15.1927,"Bitcoin"
"2115",2019-02-05,3451,3473,3441,3461,18.6426,"Bitcoin"
"2123",2019-02-06,3461,3471,3391,3406,60.0479,"Bitcoin"
"2133",2019-02-07,3406,3426,3381,3381,21.2048,"Bitcoin"
"2143",2019-02-08,3381,3744,3381,3616,37.9759,"Bitcoin"
"2153",2019-02-09,3663,3668,3625,3647,21.8853,"Bitcoin"
"2163",2019-02-10,3647,3670,3607,3670,13.0791,"Bitcoin"
"2173",2019-02-11,3670,3670,3620,3625,47.8921,"Bitcoin"
"2183",2019-02-12,3625,3655,3585,3610,20.681,"Bitcoin"
"2193",2019-02-13,3610,3652,3602,3609,19.6924,"Bitcoin"
"2203",2019-02-14,3609,3625,3574,3605,17.2319,"Bitcoin"
"2215",2019-02-15,3605,3638,3580,3586,19.3712,"Bitcoin"
"2223",2019-02-16,3587,3641,3585,3620,15.5523,"Bitcoin"
"2233",2019-02-17,3620,3711,3606,3650,15.9212,"Bitcoin"
"2243",2019-02-18,3650,3932,3650,3909,201.7214,"Bitcoin"
"2253",2019-02-19,3909,4005,3843,3923,24.4911,"Bitcoin"
"2263",2019-02-20,3923,3985,3862,3972,23.0016,"Bitcoin"
"2273",2019-02-21,3957,3996,3900,3914,19.2253,"Bitcoin"
"2283",2019-02-22,3914,3989,3914,3969,16.3458,"Bitcoin"
"2293",2019-02-23,3969,4126,3945,4124,25.2896,"Bitcoin"
"2303",2019-02-24,4124,4200,3717,3760,34.98,"Bitcoin"
"2315",2019-02-25,3760,3870,3753,3851,18.059,"Bitcoin"
"2323",2019-02-26,3851,3853,3787,3798,16.8209,"Bitcoin"
"2333",2019-02-27,3798,3842,3707,3749,16.5283,"Bitcoin"
"2343",2019-02-28,3749,3900,3749,3828,17.0622,"Bitcoin"
"2353",2019-03-01,3828,3862,3812,3835,13.5257,"Bitcoin"
"2363",2019-03-02,3835,3849,3789,3805,14.5035,"Bitcoin"
"2373",2019-03-03,3805,3839,3795,3818,9.0011,"Bitcoin"
"2383",2019-03-04,3818,3828,3680,3705,18.9384,"Bitcoin"
"2393",2019-03-05,3705,3878,3697,3840,16.1875,"Bitcoin"
"2403",2019-03-06,3840,3884,3810,3854,19.0096,"Bitcoin"
"2415",2019-03-07,3854,3900,3846,3888,17.9942,"Bitcoin"
"2423",2019-03-08,3888,3932,3848,3866,27.8251,"Bitcoin"
"2433",2019-03-09,3866,3951,3855,3915,19.2405,"Bitcoin"
"2443",2019-03-10,3915,3947,3873,3900,11.3642,"Bitcoin"
"2453",2019-03-11,3900,3935,3850,3858,18.923,"Bitcoin"
"2463",2019-03-12,3858,3903,3800,3890,18.2294,"Bitcoin"
"2473",2019-03-13,3890,3900,3850,3858,16.4366,"Bitcoin"
"2483",2019-03-14,3858,3903,3800,3887,20.6546,"Bitcoin"
"2493",2019-03-15,3887,3941,3865,3909,20.1972,"Bitcoin"
"2503",2019-03-16,3909,4059,3909,3992,24.7164,"Bitcoin"
"2515",2019-03-17,3992,4000,3959,3978,13.2261,"Bitcoin"
"2523",2019-03-18,3978,4029,3961,3975,15.4928,"Bitcoin"
"2533",2019-03-19,3975,4026,3971,4000,16.4037,"Bitcoin"
"2543",2019-03-20,4000,4030,3985,4030,24.121,"Bitcoin"
"2553",2019-03-21,4030,4059,3910,3971,12.3656,"Bitcoin"
"2563",2019-03-22,3971,4016,3968,4000,12.4226,"Bitcoin"
"2573",2019-03-23,4000,4026,3970,3982,20.433,"Bitcoin"
"2583",2019-03-24,3982,4009,3977,4001,11.443,"Bitcoin"
"2593",2019-03-25,4001,4003,3909,3956,21.6805,"Bitcoin"
"2603",2019-03-26,3956,3960,3905,3948,17.8723,"Bitcoin"
"2615",2019-03-27,3948,4039,3930,4037,20.07,"Bitcoin"
"2623",2019-03-28,4037,4042,4007,4040,19.6043,"Bitcoin"
"2633",2019-03-29,4040,4120,4020,4089,20.0469,"Bitcoin"
"2643",2019-03-30,4089,4130,4070,4091,19.5266,"Bitcoin"
"2653",2019-03-31,4091,4123,4082,4116,19.9681,"Bitcoin"
"2663",2019-04-01,4116,4162,4081,4134,21.4577,"Bitcoin"
"2673",2019-04-02,4134,4868,4134,4868,68.9756,"Bitcoin"
"2683",2019-04-03,4860,5255,4773,4948,49.2882,"Bitcoin"
"2693",2019-04-04,4948,5042,4796,4900,33.0189,"Bitcoin"
"2703",2019-04-05,4900,5034,4877,4988,32.926,"Bitcoin"
"2715",2019-04-06,4988,5189,4955,5049,28.8953,"Bitcoin"
"2723",2019-04-07,5049,5200,5028,5153,19.5124,"Bitcoin"
"2733",2019-04-08,5153,5299,5050,5230,35.9285,"Bitcoin"
"2743",2019-04-09,5230,5239,5091,5132,31.3556,"Bitcoin"
"2753",2019-04-10,5132,5409,5132,5298,28.4649,"Bitcoin"
"2763",2019-04-11,5298,5328,4930,5027,38.7436,"Bitcoin"
"2773",2019-04-12,5027,5067,4890,5063,24.432,"Bitcoin"
"2783",2019-04-13,5063,5095,5013,5048,14.5729,"Bitcoin"
"2793",2019-04-14,5048,5145,5003,5114,16.767,"Bitcoin"
"2803",2019-04-15,5114,5163,4975,5035,33.9189,"Bitcoin"
"2815",2019-04-16,5035,5191,5005,5178,31.8178,"Bitcoin"
"2823",2019-04-17,5178,5223,5160,5206,20.2138,"Bitcoin"
"2833",2019-04-18,5206,5280,5195,5254,30.1949,"Bitcoin"
"2843",2019-04-19,5254,5300,5189,5251,22.1303,"Bitcoin"
"2853",2019-04-20,5251,5325,5247,5281,25.7021,"Bitcoin"
"2863",2019-04-21,5281,5314,5181,5261,18.7257,"Bitcoin"
"2873",2019-04-22,5261,5383,5213,5364,26.3867,"Bitcoin"
"2883",2019-04-23,5364,5585,5336,5507,38.2275,"Bitcoin"
"2893",2019-04-24,5484,5584,5341,5408,26.7108,"Bitcoin"
"2903",2019-04-25,5408,5490,5150,5228,31.2603,"Bitcoin"
"2915",2019-04-26,5228,5493,5172,5303,40.3955,"Bitcoin"
"2923",2019-04-27,5303,5335,5261,5297,19.015,"Bitcoin"
"2933",2019-04-28,5297,5343,5280,5310,13.8058,"Bitcoin"
"2943",2019-04-29,5310,5331,5180,5181,24.331,"Bitcoin"
"2953",2019-04-30,5181,5338,5101,5312,20.5915,"Bitcoin"
"2963",2019-05-01,5312,5400,5312,5375,20.0832,"Bitcoin"
"2973",2019-05-02,5375,5536,5374,5500,24.0639,"Bitcoin"
"2983",2019-05-03,5500,5839,5484,5764,45.613,"Bitcoin"
"2993",2019-05-04,5764,5890,5600,5862,44.2435,"Bitcoin"
"3003",2019-05-05,5862,5862,5702,5781,19.8228,"Bitcoin"
"3015",2019-05-06,5781,5803,5639,5735,30.1774,"Bitcoin"
"3023",2019-05-07,5735,6016,5735,5857,35.4321,"Bitcoin"
"3033",2019-05-08,5850,5999,5800,5975,70.5178,"Bitcoin"
"3043",2019-05-09,5975,6211,5975,6194,31.4928,"Bitcoin"
"3053",2019-05-10,6194,6470,6182,6369,55.9075,"Bitcoin"
"3063",2019-05-11,6387,7309,6387,7125,101.3918,"Bitcoin"
"3073",2019-05-12,7085,7510,6750,6928,67.3124,"Bitcoin"
"3083",2019-05-13,6928,8071,6915,7829,73.1581,"Bitcoin"
"3093",2019-05-14,7829,8346,7610,7950,63.7318,"Bitcoin"
"3105",2019-05-15,7950,8235,7850,8180,41.5362,"Bitcoin"
"3115",2019-05-16,8180,8309,7737,7872,50.1787,"Bitcoin"
"3123",2019-05-17,7872,7903,6945,7353,52.7149,"Bitcoin"
"3133",2019-05-18,7353,7463,7190,7262,34.46,"Bitcoin"
"3143",2019-05-19,7262,8250,7262,8160,64.9175,"Bitcoin"
"3153",2019-05-20,8160,8160,7575,7917,50.9328,"Bitcoin"
"3163",2019-05-21,7925,8023,7800,7928,42.5424,"Bitcoin"
"3173",2019-05-22,7928,8002,7526,7639,38.6297,"Bitcoin"
"3183",2019-05-23,7628,7935,7482,7845,38.8555,"Bitcoin"
"3193",2019-05-24,7845,8124,7775,7931,46.9416,"Bitcoin"
"3203",2019-05-25,7931,8080,7923,8006,23.7468,"Bitcoin"
"3215",2019-05-26,8006,8724,7865,8620,42.1406,"Bitcoin"
"3223",2019-05-27,8620,8913,8000,8700,52.4186,"Bitcoin"
"3233",2019-05-28,8700,8788,8560,8718,34.411,"Bitcoin"
"3243",2019-05-29,8718,8740,8412,8649,33.4345,"Bitcoin"
"3253",2019-05-30,8649,9080,8042,8282,56.4488,"Bitcoin"
"3263",2019-05-31,8282,8575,8135,8562,75.7178999999999,"Bitcoin"
"3273",2019-06-01,8562,8631,8450,8534,19.2414,"Bitcoin"
"3283",2019-06-02,8534,8808,8534,8737,17.7853,"Bitcoin"
"3293",2019-06-03,8737,8737,8100,8150,28.5918,"Bitcoin"
"3303",2019-06-04,8100,8100,7510,7650,50.0898,"Bitcoin"
"3315",2019-06-05,7650,7876,7600,7767,20.307,"Bitcoin"
"3323",2019-06-06,7767,7861,7500,7774,22.2389,"Bitcoin"
"3333",2019-06-07,7774,8095,7741,8000,30.4217,"Bitcoin"
"3343",2019-06-08,7967,8038,7775,7887,27.9911,"Bitcoin"
"3353",2019-06-09,7887,7937,7515,7575,24.3531,"Bitcoin"
"3363",2019-06-10,7575,8000,7575,7976,33.3792,"Bitcoin"
"3373",2019-06-11,7982,8002,7727,7882,44.1244,"Bitcoin"
"3383",2019-06-12,7882,8192,7802,8120,36.3725,"Bitcoin"
"3393",2019-06-13,8120,8290,8020,8200,26.2973,"Bitcoin"
"3403",2019-06-14,8200,8680,8154,8644,33.3352,"Bitcoin"
"3415",2019-06-15,8644,8851,8569,8794,244.1742,"Bitcoin"
"3423",2019-06-16,8794,9339,8773,8961,53.9744,"Bitcoin"
"3433",2019-06-17,8961,9400,8961,9300,37.8215,"Bitcoin"
"3443",2019-06-18,9300,9321,8962,9011,40.7631,"Bitcoin"
"3453",2019-06-19,9011,9283,9011,9249,26.5121,"Bitcoin"
"3463",2019-06-20,9249,9580,9185,9524,34.1186,"Bitcoin"
"3473",2019-06-21,9524,10150,9524,10150,61.0796,"Bitcoin"
"3483",2019-06-22,10150,11157,10000,10741,83.2032,"Bitcoin"
"3493",2019-06-23,10719,11350,10570,10884,53.1352,"Bitcoin"
"3503",2019-06-24,10884,11132,10645,11034,45.1191,"Bitcoin"
"3515",2019-06-25,11034,11845,11034,11821,81.133,"Bitcoin"
"3523",2019-06-26,11821,13960,11750,13122,153.8305,"Bitcoin"
"3533",2019-06-27,13089,13483,10600,11251,218.7636,"Bitcoin"
"3543",2019-06-28,11251,12446,11004,12371,92.1971,"Bitcoin"
"3553",2019-06-29,12371,12409,11510,11900,57.3427,"Bitcoin"
"3563",2019-06-30,11900,12174,10800,10836,53.5964,"Bitcoin"
"3573",2019-07-01,10876,11260,10079,10618,77.3599,"Bitcoin"
"3583",2019-07-02,10618,10938,8244.43,10828,81.2246,"Bitcoin"
"3593",2019-07-03,10828,11950,10828,11950,53.7976,"Bitcoin"
"3603",2019-07-04,11950,11956,11100,11198,61.9469,"Bitcoin"
"3615",2019-07-05,11140,11401,10812,10970,32.9481,"Bitcoin"
"3623",2019-07-06,10970,11640,10970,11217,30.2411,"Bitcoin"
"3633",2019-07-07,11217,11501,11124,11365,25.2796,"Bitcoin"
"3643",2019-07-08,11365,12320,11313,12251,42.7354,"Bitcoin"
"3653",2019-07-09,12251,12750,12079,12552,63.6861,"Bitcoin"
"3663",2019-07-10,12552,13115,11600,12101,87.0442,"Bitcoin"
"3673",2019-07-11,12101,12105,11000,11370,42.0497,"Bitcoin"
"3683",2019-07-12,11370,11872,11122,11766,25.3492,"Bitcoin"
"3693",2019-07-13,11766,11769,10849,11385,20.9227,"Bitcoin"
"3703",2019-07-14,11385,11430,10120,10120,36.3773,"Bitcoin"
"3715",2019-07-15,10120,11050,9900,10934,44.3466,"Bitcoin"
"3723",2019-07-16,10934,11015,9351,9450,39.6839,"Bitcoin"
"3733",2019-07-17,9450,9909,9058,9650,51.7168,"Bitcoin"
"3743",2019-07-18,9650,10743,9278,10605,52.7987,"Bitcoin"
"3753",2019-07-19,10605,10700,10166,10529,23.0182,"Bitcoin"
"3763",2019-07-20,10529,11044,10395,10700,25.6802,"Bitcoin"
"3773",2019-07-21,10700,10811,10339,10554,17.7633,"Bitcoin"
"3783",2019-07-22,10554,10650,10150,10320,37.6172,"Bitcoin"
"3793",2019-07-23,10320,10321,9859,9859,46.8075,"Bitcoin"
"3803",2019-07-24,9859,9947,9565,9790,37.7422,"Bitcoin"
"3815",2019-07-25,9790,10145,9718,9897,26.1466,"Bitcoin"
"3823",2019-07-26,9897,9897,9680,9800,14.8955,"Bitcoin"
"3833",2019-07-27,9800,10145,9380,9465,30.4954,"Bitcoin"
"3843",2019-07-28,9465,9590,9200,9560,17.7093,"Bitcoin"
"3853",2019-07-29,9560,9713,9450,9547,18.5984,"Bitcoin"
"3863",2019-07-30,9547,9695,9405,9588,24.5055,"Bitcoin"
"3873",2019-07-31,9588,10080,9576,10050,25.1137,"Bitcoin"
"3883",2019-08-01,10060,10462,9855,10350,20.7497,"Bitcoin"
"3893",2019-08-02,10350,10669,10307,10530,48.9613,"Bitcoin"
"3903",2019-08-03,10530,10889,10497,10819,25.2978,"Bitcoin"
"3915",2019-08-04,10819,10980,10542,10964,20.7021,"Bitcoin"
"3923",2019-08-05,10964,11900,10964,11796,41.4427,"Bitcoin"
"3933",2019-08-06,11796,12292,11249,11496,47.2481,"Bitcoin"
"3943",2019-08-07,11496,12120,11400,11850,56.9293,"Bitcoin"
"3953",2019-08-08,11850,12017,11550,12010,22.5547,"Bitcoin"
"3963",2019-08-09,12010,12010,11715,11904,17.6852,"Bitcoin"
"3973",2019-08-10,11904,11935,11300,11300,36.6724,"Bitcoin"
"3983",2019-08-11,11300,11556,11178,11556,12.2579,"Bitcoin"
"3993",2019-08-12,11556,11556,11250,11390,13.7196,"Bitcoin"
"4003",2019-08-13,11390,11427,10772,10929,38.6735,"Bitcoin"
"4015",2019-08-14,10929,10929,9980,10010,41.9405,"Bitcoin"
"4023",2019-08-15,10010,10424,9700,10375,25.6971,"Bitcoin"
"4033",2019-08-16,10375,10550,9800,10336,26.5097,"Bitcoin"
"4043",2019-08-17,10336,10460,10037,10206,17.2444,"Bitcoin"
"4053",2019-08-18,10206,10500,10096,10300,17.6853,"Bitcoin"
"4063",2019-08-19,10300,10900,10299,10900,23.6542,"Bitcoin"
"4073",2019-08-20,10900,10938,10601,10773,18.662,"Bitcoin"
"4083",2019-08-21,10773,10773,9900,10003,32.391,"Bitcoin"
"4093",2019-08-22,10003,10219,9760,10115,19.8729,"Bitcoin"
"4105",2019-08-23,10115,10439,10045,10402,15.0575,"Bitcoin"
"4115",2019-08-24,10402,10402,9891,10174,15.3899,"Bitcoin"
"4123",2019-08-25,10174,10299,9945,10069,13.1352,"Bitcoin"
"4133",2019-08-26,10069,10550,10069,10411,22.4496,"Bitcoin"
"4143",2019-08-27,10350,10407,10081,10158,24.8307,"Bitcoin"
"4153",2019-08-28,10158,10274,9659,9745,39.3455,"Bitcoin"
"4163",2019-08-29,9745,9745,9350,9470,45.2712,"Bitcoin"
"4173",2019-08-30,9470,9647,9381,9593,20.6929,"Bitcoin"
"4183",2019-08-31,9593,9653,9475,9580,10.8416,"Bitcoin"
"4193",2019-09-01,9580,9798,9543,9699,16.035,"Bitcoin"
"4203",2019-09-02,9699,10403,9699,10304,27.0334,"Bitcoin"
"4215",2019-09-03,10304,10749,10287,10559,21.3493,"Bitcoin"
"4223",2019-09-04,10559,10780,10368,10574,37.1317,"Bitcoin"
"4233",2019-09-05,10574,10620,10480,10584,12.7962,"Bitcoin"
"4243",2019-09-06,10584,10893,10225,10335,205.687,"Bitcoin"
"4253",2019-09-07,10335,10566,10300,10483,12.7229,"Bitcoin"
"4263",2019-09-08,10483,10574,10320,10382,18.1235,"Bitcoin"
"4273",2019-09-09,10382,10450,10100,10338,22.3337,"Bitcoin"
"4283",2019-09-10,10338,10360,9993,10119,17.089,"Bitcoin"
"4293",2019-09-11,10119,10250,9912,10138,27.1949,"Bitcoin"
"4303",2019-09-12,10138,10420,10035,10355,15.6949,"Bitcoin"
"4315",2019-09-13,10355,10420,10180,10326,31.1394,"Bitcoin"
"4323",2019-09-14,10326,10410,10262,10322,11.3939,"Bitcoin"
"4333",2019-09-15,10322,10363,10279,10308,7.6083,"Bitcoin"
"4343",2019-09-16,10308,10348,10124,10252,25.7823,"Bitcoin"
"4353",2019-09-17,10252,10270,10150,10207,23.1588,"Bitcoin"
"4363",2019-09-18,10207,10260,10104,10157,24.9431,"Bitcoin"
"4373",2019-09-19,10157,10284,9650,10241,41.4321,"Bitcoin"
"4383",2019-09-20,10241,10275,10095,10132,24.5337,"Bitcoin"
"4393",2019-09-21,10132,10174,9950,10001,29.4374,"Bitcoin"
"4403",2019-09-22,10001,10067,9860,10039,12.1449,"Bitcoin"
"4415",2019-09-23,10039,10039,9680,9719,51.2346,"Bitcoin"
"4423",2019-09-24,9719,9792,8108,8500,182.9104,"Bitcoin"
"4433",2019-09-25,8500,8711,8224,8421,38.9132,"Bitcoin"
"4443",2019-09-26,8421,8466,7525,8051,39.7873,"Bitcoin"
"4453",2019-09-27,8051,8248,7864,8159,37.8282,"Bitcoin"
"4463",2019-09-28,8159,8280,8024,8185,17.1281,"Bitcoin"
"4473",2019-09-29,8185,8185,7929,8045,15.3451,"Bitcoin"
"4483",2019-09-30,8045,8328,7700,8269,85.9809,"Bitcoin"
"4493",2019-10-01,8280,8494,8175,8284,32.4837,"Bitcoin"
"4503",2019-10-02,8284,8360,8152,8360,24.008,"Bitcoin"
"4515",2019-10-03,8360,8375,8078,8208,19.3351,"Bitcoin"
"4523",2019-10-04,8208,8208,8050,8125,17.5978,"Bitcoin"
"4533",2019-10-05,8125,8152,8019,8120,18.0056,"Bitcoin"
"4543",2019-10-06,8120,8120,7800,7825,23.7455,"Bitcoin"
"4553",2019-10-07,7825,8300,7771,8202,18.7662,"Bitcoin"
"4563",2019-10-08,8202,8305,8114,8188,19.0763,"Bitcoin"
"4573",2019-10-09,8188,8649,8113,8579,26.6137,"Bitcoin"
"4583",2019-10-10,8579,8640,8429,8523,48.6673,"Bitcoin"
"4593",2019-10-11,8523,8758,8225,8269,33.3782,"Bitcoin"
"4603",2019-10-12,8269,8388,8269,8311,10.9261,"Bitcoin"
"4615",2019-10-13,8311,8450,8180,8299,16.3225,"Bitcoin"
"4623",2019-10-14,8299,8365,8212,8355,21.0569,"Bitcoin"
"4633",2019-10-15,8355,8400,8123,8160,26.8138,"Bitcoin"
"4643",2019-10-16,8160,8220,7945,8010,20.3842,"Bitcoin"
"4653",2019-10-17,8010,8122,7939,8064,26.3845,"Bitcoin"
"4663",2019-10-18,8064,8103,7840,7937,33.4914,"Bitcoin"
"4673",2019-10-19,7937,8072,7888,7946,16.2265,"Bitcoin"
"4683",2019-10-20,7946,8290,7892,8215,22.449,"Bitcoin"
"4693",2019-10-21,8215,8312,8140,8199,18.1432,"Bitcoin"
"4703",2019-10-22,8199,8284,8012,8022,20.7378,"Bitcoin"
"4715",2019-10-23,8022,8047,7335,7453,36.3953,"Bitcoin"
"4723",2019-10-24,7453,7500,7343,7428,30.5927,"Bitcoin"
"4733",2019-10-25,7428,8731,7401,8650,44.2879,"Bitcoin"
"4743",2019-10-26,8672,10347,8637,9250,89.651,"Bitcoin"
"4753",2019-10-27,9250,9774,9094,9500,158.496,"Bitcoin"
"4763",2019-10-28,9500,9880,9200,9200,37.5281,"Bitcoin"
"4773",2019-10-29,9217,9536,9149,9405,26.684,"Bitcoin"
"4783",2019-10-30,9405,9405,9027,9160,29.3403,"Bitcoin"
"4793",2019-10-31,9160,9360,8950,9148,24.4961,"Bitcoin"
"4803",2019-11-01,9148,9261,9050,9240,24.8133,"Bitcoin"
"4815",2019-11-02,9240,9360,9190,9280,16.6232,"Bitcoin"
"4823",2019-11-03,9280,9350,9100,9211,17.8847,"Bitcoin"
"4833",2019-11-04,9211,9494,9125,9399,24.0047,"Bitcoin"
"4843",2019-11-05,9399,9446,9169,9307,23.7317,"Bitcoin"
"4853",2019-11-06,9307,9426,9264,9345,18.5831,"Bitcoin"
"4863",2019-11-07,9345,9361,9124,9209,22.2365,"Bitcoin"
"4873",2019-11-08,9209,9250,8705,8808,31.7871,"Bitcoin"
"4883",2019-11-09,8808,8880,8736,8814,13.2059,"Bitcoin"
"4893",2019-11-10,8814,9100,8765,9025,26.3575,"Bitcoin"
"4903",2019-11-11,9025,9072,8640,8711,18.5271,"Bitcoin"
"4915",2019-11-12,8711,8855,8600,8800,25.9938,"Bitcoin"
"4923",2019-11-13,8806,8826,8713,8790,17.4131,"Bitcoin"
"4933",2019-11-14,8790,8790,8600,8662,16.3426,"Bitcoin"
"4943",2019-11-15,8662,8776,8421,8482,28.0259,"Bitcoin"
"4953",2019-11-16,8482,8537,8447,8476,12.2601,"Bitcoin"
"4963",2019-11-17,8476,8600,8400,8499,15.1472,"Bitcoin"
"4973",2019-11-18,8499,8500,8100,8201,21.3646,"Bitcoin"
"4983",2019-11-19,8201,8203,8027,8120,15.2878,"Bitcoin"
"4993",2019-11-20,8120,8201,8050,8089,19.0407,"Bitcoin"
"5003",2019-11-21,8089,8127,7537,7612,31.5624,"Bitcoin"
"5015",2019-11-22,7612,7683,6803,7253,53.6924,"Bitcoin"
"5023",2019-11-23,7253,7337,7091,7300,37.174,"Bitcoin"
"5033",2019-11-24,7300,7300,6885,6885,32.9348,"Bitcoin"
"5043",2019-11-25,6885,7347,6524,7140,36.8145,"Bitcoin"
"5053",2019-11-26,7140,7336,7034,7171,23.9553,"Bitcoin"
"5063",2019-11-27,7144,7641,6856,7484,63.8894,"Bitcoin"
"5073",2019-11-28,7484,7628,7366,7420,30.1373,"Bitcoin"
"5083",2019-11-29,7420,7829,7420,7705,27.0951,"Bitcoin"
"5093",2019-11-30,7705,7784,7460,7545,43.306,"Bitcoin"
"5105",2019-12-01,7545,7545,7250,7412,45.8521,"Bitcoin"
"5115",2019-12-02,7412,7412,7160,7313,35.6928,"Bitcoin"
"5123",2019-12-03,7313,7369,7255,7298,42.6457,"Bitcoin"
"5133",2019-12-04,7298,7678,7116,7258,36.0496,"Bitcoin"
"5143",2019-12-05,7258,7467,7190,7405,27.4312,"Bitcoin"
"5153",2019-12-06,7405,7549,7326,7520,23.2678,"Bitcoin"
"5163",2019-12-07,7520,7565,7478,7503,21.036,"Bitcoin"
"5173",2019-12-08,7503,7545,7385,7513,18.4221,"Bitcoin"
"5183",2019-12-09,7513,7630,7303,7333,25.6232,"Bitcoin"
"5193",2019-12-10,7351,7395,7179,7240,23.7233,"Bitcoin"
"5203",2019-12-11,7240,7271,7151,7216,51.8484,"Bitcoin"
